"instance","selection","crossover","mutation","popsize","pcrossover","pmutation","seed","h2b"
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,5.46153846153846
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,3.94444444444444
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,4.79166666666667
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,4.30769230769231
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,2.3695652173913
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,1.34782608695652
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,11.125
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,5.64
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,3.07894736842105
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,6.13333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,5.46153846153846
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,3.94444444444444
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,4.79166666666667
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.5,2,4.30769230769231
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,2.3695652173913
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,1.34782608695652
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,11.125
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,5.64
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,3.07894736842105
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,6.13333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,5.46153846153846
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,3.94444444444444
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,4.79166666666667
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,4.30769230769231
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,2.3695652173913
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,1.34782608695652
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,11.125
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,5.64
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,3.07894736842105
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,6.13333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,5.46153846153846
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,3.94444444444444
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,4.79166666666667
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.5,2,4.30769230769231
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,2.3695652173913
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,1.34782608695652
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,11.125
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,5.64
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,3.07894736842105
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,6.13333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,5.46153846153846
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,3.94444444444444
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,4.79166666666667
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,4.30769230769231
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,2.3695652173913
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,1.34782608695652
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,11.125
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,5.64
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,3.07894736842105
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,6.13333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,5.46153846153846
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,3.94444444444444
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,4.79166666666667
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.5,2,4.30769230769231
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,2.06521739130435
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,1.20289855072464
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,11.125
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,4.8
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,2.23684210526316
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,4.73333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,5.15384615384615
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,2.88888888888889
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,3.83333333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,4.42307692307692
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,2.06521739130435
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,1.20289855072464
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,11.125
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,4.8
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,2.23684210526316
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,4.73333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,5.15384615384615
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,2.88888888888889
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,3.83333333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.5,2,4.42307692307692
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,2.06521739130435
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,1.20289855072464
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,11.125
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,4.8
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,2.23684210526316
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,4.73333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,5.15384615384615
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,2.88888888888889
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,3.83333333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,4.42307692307692
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,2.06521739130435
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,1.20289855072464
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,11.125
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,4.8
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,2.23684210526316
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,4.73333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,5.15384615384615
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,2.88888888888889
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,3.83333333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.5,2,4.42307692307692
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,2.06521739130435
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,1.20289855072464
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,11.125
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,4.8
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,2.23684210526316
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,4.73333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,5.15384615384615
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,2.88888888888889
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,3.83333333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,4.42307692307692
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,2.06521739130435
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,1.20289855072464
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,11.125
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,4.8
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,2.23684210526316
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,4.73333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,5.15384615384615
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,2.88888888888889
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,3.83333333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.5,2,4.42307692307692
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,2.06521739130435
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,1.20289855072464
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,11.125
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,4.8
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,2.23684210526316
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,4.73333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,5.15384615384615
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,2.88888888888889
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,3.83333333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,4.42307692307692
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,2.06521739130435
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,1.20289855072464
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,11.125
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,4.8
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,2.23684210526316
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,4.73333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,5.15384615384615
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,2.88888888888889
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,3.83333333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.5,2,4.42307692307692
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,2.32608695652174
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,1.34782608695652
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,14.625
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,5.48
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,2.44736842105263
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,6.86666666666667
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,3.92307692307692
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,3.13888888888889
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,4.33333333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,4.76923076923077
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,2.32608695652174
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,1.34782608695652
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,14.625
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,5.48
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,2.44736842105263
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,6.86666666666667
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,3.92307692307692
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,3.13888888888889
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,4.33333333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.5,2,4.76923076923077
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,2.32608695652174
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,1.34782608695652
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,14.625
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,5.48
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,2.44736842105263
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,6.86666666666667
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,3.92307692307692
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,3.13888888888889
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,4.33333333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,4.76923076923077
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,2.32608695652174
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,1.34782608695652
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,14.625
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,5.48
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,2.44736842105263
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,6.86666666666667
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,3.92307692307692
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,3.13888888888889
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,4.33333333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.5,2,4.76923076923077
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,2.32608695652174
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,1.34782608695652
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,14.625
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,5.48
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,2.44736842105263
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,6.86666666666667
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,3.92307692307692
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,3.13888888888889
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,4.33333333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,4.76923076923077
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,2.32608695652174
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,1.34782608695652
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,14.625
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,5.48
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,2.44736842105263
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,6.86666666666667
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,3.92307692307692
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,3.13888888888889
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,4.33333333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.5,2,4.76923076923077
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,2.32608695652174
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,1.34782608695652
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,14.625
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,5.48
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,2.44736842105263
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,6.86666666666667
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,3.92307692307692
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,3.13888888888889
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,4.33333333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,4.76923076923077
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,2.32608695652174
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,1.34782608695652
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,14.625
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,5.48
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,2.44736842105263
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,6.86666666666667
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,3.92307692307692
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,3.13888888888889
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,4.33333333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.5,2,4.76923076923077
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,1.41304347826087
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,1.1304347826087
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,11.25
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,4.04
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,2.97368421052632
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,4.06666666666667
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,2.46153846153846
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,2.38888888888889
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,3.5
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,2.88461538461538
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,1.41304347826087
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,1.1304347826087
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,11.25
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,4.04
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,2.97368421052632
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,4.06666666666667
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,2.46153846153846
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,2.38888888888889
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,3.5
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.5,2,2.88461538461538
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.5,2,1.41304347826087
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.5,2,1.1304347826087
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.5,2,11.25
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.5,2,4.04
